ID,borough,nearby_park_or_place,type_of_place_nearby,intersection,notes,Longitude,Latitude
1,Saint-Léonard,Delorme,Bocce,rue Loranger/rue Péguy,,-73.589462375603,45.5920117541965
2,Saint-Léonard,Delorme,Pavilion,rue Loranger/rue Péguy,,-73.5900550494669,45.5921889147626
3,Saint-Léonard,Delorme,Pavilion,rue Loranger/rue Péguy,,-73.590040938345,45.5921810073908
4,Saint-Léonard,Delorme,Mountain,rue Loranger/rue Péguy,,-73.5890077418093,45.5907806932441
5,Saint-Léonard,Delorme,Basketball and Soccer,entrée boulevard Robert,,-73.5915819002069,45.5925740874714
6,Saint-Léonard,Ferland,Pavilion,rue Belcourt /boulevard Lavoisier,,-73.5984647530588,45.5961980909595
7,Saint-Léonard,Ferland,Pool,rue Belcourt /boulevard Lavoisier,Restricted Access,-73.5981981170499,45.5960352715738
8,Saint-Léonard,Pie-XII,Bocce,rue Jean-Marie Lefebvre/boul. Lavoisier,,-73.6059972563072,45.5900956399991
9,Saint-Léonard,Pie-XII,Basketball,rue Dujarié/rue Le Corbusier,,-73.6060284435696,45.5894381057632
10,Saint-Léonard,Pie-XII,Pool,rue Dujarié/rue de Nevers,Restricted Access,-73.6068224849356,45.5890746447919
11,Saint-Léonard,Pie-XII,Pool,rue Dujarié/rue de Nevers,Restricted Access,-73.6068315662484,45.5890650981076
12,Saint-Léonard,Coubertin,Pavilion,rue Valéry/rue Narbonne,,-73.6100041217273,45.5839130808075
13,Saint-Léonard,Coubertin,Pavilion,rue Valéry/rue Narbonne,,-73.6100040937848,45.5838987735332
14,Saint-Léonard,Luigi-Pirandello,Bocce,rue Jean-Rivard/rue de Nice,,-73.6035641400041,45.5780721805316
15,Saint-Léonard,Hébert (Stade),Baseball,rue Colbert/boul. Métropolitain Est,,-73.5941673390367,45.5737277378482
16,Saint-Léonard,Hébert (Stade),Soccer,rue de Viterbe/rue de Viterbe,,-73.5923116621237,45.5732411836133
17,Saint-Léonard,Hébert (Stade),Pavilion,rue Colbert/boul. Provencher,,-73.5919814726014,45.5722136618172
18,Saint-Léonard,Hébert (Stade),Stadium (entry from the basement),rue Colbert/boul. Métropolitain Est,,-73.5932939085551,45.5736529585964
19,Saint-Léonard,Hébert (Parc),Pool,rue Colbert/boul. Provencher,Restricted Access,-73.5923881127418,45.5724354122334
20,Saint-Léonard,Hébert (Parc),Pool,rue Colbert/boul. Provencher,Restricted Access,-73.5924035942125,45.5724223521469
21,Saint-Léonard,Hébert (Parc),Pool,rue Colbert/boul. Provencher,Restricted Access,-73.5925605285234,45.5726463732631
22,Saint-Léonard,Hébert (Parc),Pool,rue Colbert/boul. Provencher,Restricted Access,-73.592533862021,45.5726361367813
23,Saint-Léonard,Hébert (Parc),Pool,rue Colbert/boul. Provencher,Restricted Access,-73.5925146265321,45.5726258042923
24,Saint-Léonard,Hébert (Parc),Pool,rue Colbert/boul. Provencher,Restricted Access,-73.5924906525568,45.5726167354014
25,Saint-Léonard,Hébert (Parc),Sandbox,rue Colbert/boul. Provencher,,-73.5925672274284,45.5720446501215
26,Saint-Léonard,Ladauversière,Bocce,rue de Meudon/boul. Lacordaire,,-73.5836212582356,45.5813032552857
27,Saint-Léonard,Ladauversière,Pool,rue de Meudon/boul. Lacordaire,Restricted Access,-73.5831753467495,45.5815818084528
28,Saint-Léonard,Ladauversière,Pool,rue de Meudon/boul. Lacordaire,Restricted Access,-73.5826505511845,45.5818120960631
29,Saint-Léonard,Ladauversière,Pool,rue de Meudon/boul. Lacordaire,Restricted Access,-73.5825407914425,45.5818530277291
30,Saint-Léonard,Ladauversière,Pool,rue de Meudon/boul. Lacordaire,Restricted Access,-73.5831346339605,45.5815200197243
31,Saint-Léonard,Ladauversière,Baseball,rue Jean-Talon Est/rue de Pontoise,,-73.5808727253446,45.5824710546093
32,Saint-Léonard,Giuseppe-Garibaldi,Pool,rue de Côme/rue La Dauversière,Restricted Access,-73.5720554549725,45.586726764106
33,Saint-Léonard,Giuseppe-Garibaldi,Pavilion,rue de Côme/rue La Dauversière,,-73.5722386990733,45.5863128166389
34,Saint-Léonard,Giuseppe-Garibaldi,Pavilion,rue de Côme/rue La Dauversière,,-73.5722725434083,45.586321793531
35,Saint-Léonard,Giuseppe-Garibaldi,Baseball,rue Liénard/rue La Dauversière,,-73.573825856362,45.5863819887031
36,Saint-Léonard,Saint-Léonard,Stage Pavilion,boul. Lacordaire/rue des Galets,,-73.5946773947037,45.5859184052737
37,Saint-Léonard,Saint-Léonard,Stage Pavilion,boul. Lacordaire/rue des Galets,,-73.5945994705437,45.5858381150145
38,Saint-Léonard,Saint-Léonard,Stage Pavilion,boul. Lacordaire/rue des Galets,,-73.5945097246301,45.585967944774
39,Saint-Léonard,Saint-Léonard,Stage Pavilion,boul. Lacordaire/rue des Galets,,-73.5944713944749,45.5858842922942
40,Saint-Léonard,aréna Martin-Brodeur,Soccer,rue des Galets/rue de l'Aunis,,-73.5984285768339,45.5859888409044
41,Saint-Léonard,aréna Martin-Brodeur,Ice Rink,rue des Galets/rue de l'Aunis,,-73.5986417349467,45.5849130902329
42,Saint-Léonard,aréna Martin-Brodeur,Ice Rink,rue des Galets/rue de l'Aunis,,-73.5985866818955,45.5849428321497
43,Ahuntsic-Cartierville,Prieur,Community Garden,rue Sackville/rue Prieur Est,Restricted Access,-73.6492557330476,45.5779311872942
44,Ahuntsic-Cartierville,,Community Garden,rue Frémont/avenue De Chateaubriand,Restricted Access,-73.6517253756271,45.5526940005986
45,Ahuntsic-Cartierville,,Community Garden,rue Deschamps/rue Letellier,Restricted Access,-73.6947896703629,45.54433039908
46,Ahuntsic-Cartierville,,Community Garden,rue Deschamps/rue Letellier,Restricted Access,-73.694770687498,45.5443958495668
47,Ahuntsic-Cartierville,du Petit-Bois-Franc,Community Garden,rue Dudemaine/rue Grenet,Restricted Access,-73.7062448098801,45.5245019742243
48,Ahuntsic-Cartierville,Ahuntsic (près de),Community Garden,avenue Durham/boul. Henri-Bourassa Est,Restricted Access,-73.6660281500602,45.5570096029911
49,Ahuntsic-Cartierville,Marcelin-Wilson,Community Garden,avenue Marcelin-Wilson/rue Defoy,Restricted Access,-73.6829442674349,45.5373640079733
50,Ahuntsic-Cartierville,Saint-Sulpice (JC),Community Garden,ave Émile-Journault/ave André-Grasset,Restricted Access,-73.6353215573431,45.5572512175254
51,Ahuntsic-Cartierville,Saint-Sulpice (JC),Community Garden,ave Émile-Journault/ave André-Grasset,Restricted Access,-73.6359696810356,45.5565590150628
52,Ahuntsic-Cartierville,Du Sault-au-Récollets (JC),Community Garden,rue du Pressoir (tourne-bride)/boul. Gouin Est,Restricted Access,-73.6597333507135,45.5762499897693
53,Ahuntsic-Cartierville,Ahuntsic,,rue Lajeunesse/rue Prieur Est,,-73.6666752827003,45.5561106256678
54,Ahuntsic-Cartierville,Avila-Vidal,Playground,rue Filion/rue de la Paix,,-73.6956836482083,45.5294523034188
55,Ahuntsic-Cartierville,De Beauséjour,,boul. Gouin Ouest/rue Henri-D'Arles,,-73.7322973382624,45.5286325299218
56,Ahuntsic-Cartierville,Du Cardinal-Paul-Émile-Léger,,rue Chabanel Est/ave De Galinée,,-73.6423652483467,45.5591179113194
57,Ahuntsic-Cartierville,Du Boisé-De-Saint-Sulpice,,ave Olivier-Maurault/rue Legendre Est,,-73.6412550160094,45.5543426076567
58,Ahuntsic-Cartierville,De Bordeaux,,rue Viel/boul. de l'Acadie,,-73.6998012836626,45.5418407134645
59,Ahuntsic-Cartierville,Roland-Giguère,,Place de l'Acadie (tourne-bride),,-73.6807158813563,45.5321924961963
60,Ahuntsic-Cartierville,D'Auteuil,Baseball,rue Saint-Denis/rue Sauvé Est,,-73.6558510868443,45.548822033059
61,Ahuntsic-Cartierville,D'Auteuil,Pavilion,rue Saint-Denis/rue Sauvé Est,,-73.656726185786,45.5497439773201
62,Ahuntsic-Cartierville,D'Auteuil,,rue Saint-Denis/rue Sauvé Est,,-73.6573986293738,45.5493096019002
63,Ahuntsic-Cartierville,Ahuntsic,,rue Lajeunesse/rue Prieur Est,,-73.6625782814415,45.5567615314066
64,Ahuntsic-Cartierville,Ahuntsic,,rue Lajeunesse/rue Prieur Est,,-73.6625782814415,45.5567615314066
65,Ahuntsic-Cartierville,De la Merci,,boul. Gouin Est/rue Poincaré,,-73.6971768320911,45.546311432748
66,Ahuntsic-Cartierville,De Mésy,,rue Legault/rue Grenet,,-73.7173913333422,45.5299710451682
67,Ahuntsic-Cartierville,Des Hirondelles,,rue Fleury Est/rue Larose,,-73.6398878627745,45.5758117920313
68,Ahuntsic-Cartierville,Des Hirondelles,,rue Fleury Est/rue Larose,,-73.6405440732804,45.5747544042729
69,Ahuntsic-Cartierville,Des Hirondelles,,rue Fleury Est/rue Larose,,-73.6416693125804,45.5761367754353
70,Ahuntsic-Cartierville,Des Hirondelles,,rue Fleury Est/rue Larose,,-73.6451861649691,45.5780371229728
71,Ahuntsic-Cartierville,Gabriel-Lalemant,,rue de Lille/rue Sauvé Est,,-73.6428677953635,45.5712120325848
72,Ahuntsic-Cartierville,Gabreil-Lalemand,,rue Sauvé Est/rue de Lille,,-73.6427889586055,45.5712962654717
73,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.642721792405,45.5713851628507
74,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.6494626952386,45.5476492655392
75,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.6494426055465,45.5476072694801
76,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.6497191443933,45.5467068913082
77,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.6508982296043,45.5477578781529
78,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.6508734730469,45.5477909348337
79,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.6509515792422,45.5479768277479
80,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.64850176061,45.5474357279059
81,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.6535310960871,45.5482994905555
82,Ahuntsic-Cartierville,Henri-Julien,,rue Saint-Denis/rue Legendre Est,,-73.6518824127463,45.5483717917014
83,Ahuntsic-Cartierville,J.-J.-Gagnier,,rue J.-J.-Gagnier/rue Prieur Est,,-73.6488193836909,45.5802413529268
84,Ahuntsic-Cartierville,Jean-Matucci,,ave. André-Grasset/ave. Émile-Journault,,-73.6344498765934,45.5562683676585
85,Ahuntsic-Cartierville,Jean-Matucci,,ave. André-Grasset/ave. Émile-Journault,,-73.6343665173268,45.5560638433353
86,Ahuntsic-Cartierville,Jeanne-Sauvé (parc du pont Ahuntsic),,rue Basile-Routhier/ave. Parc Stanley,,-73.6727725677358,45.5570751877587
87,Ahuntsic-Cartierville,Lefebvre,,rue Cousineau/rue Laurin,,-73.7225482655434,45.5273791165665
88,Ahuntsic-Cartierville,Lomer-Gouin,,rue De Saint-Firmin/boul. Gouin Est,,-73.6588687254571,45.5732535859795
89,Ahuntsic-Cartierville,De Louisbourg,,rue De Louisbourg/rue De Meulles,,-73.7067627243823,45.5294555533529
90,Ahuntsic-Cartierville,De Louisbourg,,rue De Louisbourg/rue De Meulles,,-73.7071842802365,45.5284007181151
91,Ahuntsic-Cartierville,De Louisbourg,,rue De Louisbourg/rue De Meulles,,-73.7073931971887,45.5289187362999
92,Ahuntsic-Cartierville,Marcelin-Wilson,,boul. de l'Acadie/rue Dudemaine,,-73.685260469424,45.536981803372
93,Ahuntsic-Cartierville,Marcelin-Wilson,,boul. de l'Acadie/rue Dudemaine,,-73.6850089618831,45.5368939368997
94,Ahuntsic-Cartierville,Marcelin-Wilson,,boul. de l'Acadie/rue Dudemaine,,-73.684801672572,45.536780083019
95,Ahuntsic-Cartierville,Marcelin-Wilson,,boul. de l'Acadie/rue Dudemaine,,-73.6844835434965,45.5366404025044
96,Ahuntsic-Cartierville,Maurice-Richard,,ave. Park Stanley/rue Basile-Routhier,,-73.6734838273432,45.5574869538941
97,Ahuntsic-Cartierville,Nicolas-Viel,,boul. Gouin Ouest/rue Saint-Urbain,,-73.6771934103038,45.5506792271636
98,Ahuntsic-Cartierville,Nicolas-Viel,,boul. Gouin Ouest/rue Saint-Urbain,,-73.6771769284716,45.5507326129766
99,Ahuntsic-Cartierville,Olympia/Gouin,,boul. Gouin Est/boul. Olympia,,-73.6640177269551,45.5638052642209
100,Ahuntsic-Cartierville,Stanley/rue piétonne,,ave. Park Stanley/ave. Durham,,-73.6730682536757,45.5577618537941
101,Ahuntsic-Cartierville,Rosanne-Laflamme,,boul. O'Brien/rue Dudemaine,,-73.7000558338182,45.5278963770113
102,Ahuntsic-Cartierville,Saint-Alphonse,,ave. Émile-Journault/ave. De Chateaubriand,,-73.6404690611218,45.5496462564262
103,Ahuntsic-Cartierville,Saint-Alphonse,,ave. Émile-Journault/ave. De Chateaubriand,,-73.6385525514253,45.5488434239487
104,Ahuntsic-Cartierville,Saint-André-Apôtre,,rue Prieur Ouest/ave. de l'Esplanade,,-73.6706663041195,45.5461633503817
105,Ahuntsic-Cartierville,Saint-André-Apôtre,,rue Prieur Ouest/ave. de l'Esplanade,,-73.6713051933843,45.5462414897022
106,Ahuntsic-Cartierville,Saint-Benoît,,rue Meilleur/rue Sauvé Ouest,,-73.6662590343114,45.5406996525384
107,Ahuntsic-Cartierville,Sainte-Odile,,rue De Salaberry/rue Marsan,,-73.7046395979109,45.5344463717281
108,Ahuntsic-Cartierville,Sainte-Odile,,rue De Salaberry/rue Marsan,,-73.7051788515544,45.5351755330588
109,Ahuntsic-Cartierville,Sainte-Odile,,rue De Salaberry/rue Marsan,,-73.709632861559,45.5357790660945
110,Ahuntsic-Cartierville,Saint-Paul-de-la-Croix,,rue Sauriol Est/ave. Hamel,,-73.6533169667666,45.5613000527922
111,Ahuntsic-Cartierville,Saint-Paul-de-la-Croix,,ave. Hamel/rue Sauvé Est,,-73.6518528982769,45.5606196642886
112,Ahuntsic-Cartierville,Saint-Simon-Apôtre,,rue Meunier/rue Legendre Est,,-73.6491787141556,45.5399291284247
113,Ahuntsic-Cartierville,de Salaberry,,rue Pasteur/rue de Louisbourg,,-73.6939334879104,45.5384889439353
114,Ahuntsic-Cartierville,du Sault-au-Récollet,,ave. Charton/rue Fleury Est,,-73.6527218623452,45.5698711311723
115,Ahuntsic-Cartierville,du Sault-au-Récollet,,ave. Charton/rue Fleury Est,,-73.6532883620273,45.5706590755614
116,Ahuntsic-Cartierville,Tolhurst,,rue Tolhurst/rue Fleury Ouest,,-73.6653709519651,45.5440461751636
117,Ahuntsic-Cartierville,Victor-Barbeau,,rue Lucien-Plante/rue Ernest-Savignac,,-73.6308590500136,45.5566860114634
118,Lachine,,Running Path,rue Esther-Blondin/rue Duff Court,Part of école secondaire Dalbé-Viau,-73.6798985861241,45.4451622720691
119,Lachine,Carignan,,42² ave/rue Provost,,-73.7020236724136,45.4431155533198
120,Lachine,Dixie,,rue Victoria/54²ave,,-73.7182296445682,45.4437631502532
121,Lachine,de la Renaissance,,ter. Louis-Basile_pigeon/ter.J.-S.-Aimé-Ashby,,-73.6897527879088,45.445640706095
122,Lachine,Lasalle,,rue Victoria/10e ave,,-73.6728397903953,45.437535220174
123,Lachine,Lasalle,,16e ave/rue Remembrance,,-73.6765978490507,45.4378129256955
124,Lachine,Lasalle,Stadium,rue Saint-Ambroise/10e ave,,-73.672423508368,45.4393881073424
125,Lachine,Lasalle,Opposite a stadium,10e ave/rue Saint-Ambroise,,-73.6727478256452,45.4393154491021
126,Lachine,Lasalle,,rue Saint-Antoine/13e ave,,-73.6767358769674,45.4397322791747
127,Lachine,Stoney Point,,boul. Saint-Joseph/46e ave,,-73.7067515964051,45.4363967988034
128,Lachine,Saint-Louis,,boul. Saint-Joseph/32e ave,,-73.6926492640046,45.4332382208168
129,Lachine,Village Saint-Louis,,rue Dalbé-Viau,,-73.6964223087907,45.4441525043676
130,Lachine,Monk,,boul. Saint-Joseph/7e ave,,-73.6706391802007,45.431138677538
131,Lachine,Brewster,,rue Broadway/44e ave,,-73.7046890287225,45.4366741589851
132,Lachine,Grovehill,,rue Saint-Antoine/33e ave,,-73.6941458049357,45.4405555457854
133,Lachine,Rosewood,,rue Rosewood/ave de Mount Vernon,,-73.6525687702489,45.4498375420882
134,Lachine,Wilfrid-Vincent,,rues des Érables/ave Richardson,,-73.6527685400731,45.4438508299377
135,Lachine,Sainte-Anne,,rue Provost/24e ave,,-73.6848264937758,45.4416422802227
137,Villeray–Saint-Michel–Parc-Extension,Frédéric-Back,,rue des Regrattiers/rue Paul-Boutet,Big Park,-73.6159214617419,45.5598991674733
138,Verdun,Arthur-Therrien,,boul. Gaétan-Laberge/rue Rhéaume,,-73.5618509460977,45.4669954529513
139,Verdun,Arthur-Therrien,,boul. Gaétan-Laberge/rue Hickson,,-73.5619567276014,45.4639798217384
140,Verdun,Lacoursière,,chemin du Golf/rue des Camélias,,-73.5503228895368,45.4661808111553
141,Verdun,Desmarchais,,boul. Lasalle/5e ave,,-73.5636526445142,45.4555796005352
142,Verdun,Centre communautaire Marcel Giroux,Backyard,rue Willibrord/rue Bannantyne,,-73.5767392694651,45.4593206045246
143,Verdun,Adrien-D.Archambault,Soccer,boulevard de la Forêt,,-73.5575254659587,45.4551155581432
144,Verdun,Adrien-D.Archambault,Soccer,boulevard de la Forêt,,-73.5576731886907,45.4562913183312
145,Verdun,Duquette,,rue Newmarch/rue Dupuis,,-73.5747106391521,45.4657870976596
146,Verdun,Elgard,Tennis,rue Elgar (tourne-bride),,-73.5475127202215,45.4577031823754
147,Verdun,Archie-Wilcox,Community Garden,boul. Lasalle/rue Melrose,,-73.5650169713038,45.4528678517425
148,Verdun,Natatorium,Pool,boul. Lasalle/rue Stephens,Restricted Access,-73.5760669275707,45.4435183172986
149,Verdun,Natatorium,Pool,boul. Lasalle/rue Stephens,Restricted Access,-73.575884733325,45.4436827515381
150,Verdun,Natatorium,Pool,boul. Lasalle/rue Stephens,Restricted Access,-73.575646168602,45.4430852277618
151,Verdun,Norman-Dawe,,rue Woodland/rue Bannantyne,,-73.5785749067769,45.4524965101464
152,Verdun,Adrien-D.Archambault,,Chemin de la Pointe-Sud/rue des Parulines,,-73.5507369114423,45.4488619304488
153,Verdun,de l'Honorable-George-O'Reilly,,boul. Lasalle/rue Riverview,,-73.5721698999103,45.446345212171
154,Verdun,de l'Honorable-George-O'Reilly,,boul. Lasalle/rue Godin,,-73.571253956423,45.4466583057978
155,Verdun,De La Fontaine,Tennis,place de la Fontaine (tourne-bride),,-73.5443273472831,45.4638387384392
156,Verdun,De La Fontaine,,place de la Fontaine (tourne-bride),,-73.5450773947526,45.4632595718719
157,Verdun,,,Chemin de la Pointe-Nord/rue de la Rotonde,,-73.5385718408805,45.4729874270676
158,Verdun,de la Reine-Élizabeth,,rue Crawford/rue Penniston,,-73.5920859768643,45.4386758464251
159,Verdun,Arthur-Therrien,Baseball,boul. Gaétan-Laberge,,-73.5611583002149,45.4661432191555
160,Verdun,Arthur-Therrien,Baseball,boul. Gaétan-Laberge,,-73.561403419828,45.4663509527397
161,Verdun,Labelle,,rue Henri-Duhamel/rue de Verdun,,-73.5703510944878,45.4725128131732
162,Verdun,Willibrord,,rue Bannantyne/rue Willibrord,,-73.5757226676873,45.4593696049074
163,Verdun,Woodland,,rue Woodland/rue Wellington,,-73.5672351528308,45.4519641070232
164,Verdun,De La Fontaine,,place de la Fontaine (tourne-bride),,-73.5435736539818,45.4640211579132
165,Verdun,De La Fontaine,,place de la Fontaine (tourne-bride),,-73.5438047638256,45.4645625987446
166,Verdun,De La Fontaine,,place de la Fontaine/rue Berlioz,,-73.5426107195395,45.4631473176096
167,Le Sud-Ouest,Brewster,,ave Brewster/rue Saint-Jacques,,-73.5823240386162,45.4826469881113
168,Le Sud-Ouest,David-Lefebvre,,rue Vinet/rue Quesnel,,-73.5775155295401,45.4862699828013
169,Le Sud-Ouest,de l'Encan,,boul. Georges-Vanier/rue Notre-Dame Ouest,,-73.5726343253176,45.4848761802612
170,Le Sud-Ouest,des Cordonniers,,rue Bourget/rue Notre-Dame Ouest,,-73.5804463900214,45.4791076096942
171,Le Sud-Ouest,Gadbois,,rue des Utilités publiques/chemin de la Côte-Saint-Paul,,-73.5954335341273,45.4673778042842
172,Le Sud-Ouest,Jacques-Viger,,rue Saint-Philippe/rue Sainte-Philomène,,-73.5838802610298,45.4753755433897
173,Le Sud-Ouest,Jessie-Maxwell-Smith,,rue Saint-Antoine Ouest/place Richmond,,-73.573105482213,45.4917088555216
174,Le Sud-Ouest,Polyvalente Saint-Henri,,rue du Couvent/rue Saint-Antoine Ouest,,-73.5867765105778,45.4789693490225
175,Le Sud-Ouest,Sainte-Cunégonde,,rue Notre-Dame Ouest/rue Charlevoix,,-73.5764108203221,45.4823498281249
176,Le Sud-Ouest,Vinet,,rue Charlevoix/rue Workman,,-73.5762352264456,45.4830422871593
177,Le Sud-Ouest,Square Sainte-Élizabeth,,rue du square Sainte-Élizabeth/rue De Courcelle,,-73.5928857645931,45.4749009247713
178,Le Sud-Ouest,Place Roland-Proulx,,rue du Square-Sir-Georges-Étienne-Cartier/rue Saint-Ambroise,,-73.5844099682367,45.4724179838495
179,Le Sud-Ouest,Herb-Trawick,,rue Notre-DAme Ouest/rue Saint-Martin,,-73.5692264965382,45.4888036927982
180,Le Sud-Ouest,Carré d'Hibernia,,rue Grand Trunk/rue Laprairie,,-73.5642528439406,45.47902230252
181,Le Sud-Ouest,D'Argenson,Baseball,rue du Centre/ave Atwater,,-73.5720882355495,45.4764657502313
182,Le Sud-Ouest,Le Ber,,ave Ash/rue Le Ber,,-73.5548173880031,45.4777428686637
183,Le Sud-Ouest,Le Ber,,ave Ash/rue Le Ber,,-73.5532402728631,45.4781436865964
184,Le Sud-Ouest,Atwater / Saint-Charles,,rue Saint-Charles/rue Thomas-Keefer,,-73.5734377874211,45.4774675902691
185,Le Sud-Ouest,Saint-Gabriel,,rue Charlevoix/rue Grand Trunk,,-73.5672559124382,45.4777071572516
186,Le Sud-Ouest,Campbell-Ouest ou parc Oscar-Peterson,,rue Quesnel/rue Chatham,,-73.57418119232,45.488973622905
187,Le Sud-Ouest,Clifford,,boul. de la Vérendrye/rue Raudot,,-73.5890054278174,45.4498383470737
188,Le Sud-Ouest,des Métallos,,rue Jacques-Hertel/rue Mazzarin,,-73.6017353229602,45.4584242631163
189,Le Sud-Ouest,Garneau,,boul. Monk/rue du Parc-Garneau,,-73.594823118893,45.4556941253771
190,Le Sud-Ouest,Springland,,rue Springland/boul. De La Vérendrye,,-73.5832967233019,45.4541579786506
191,LaSalle,Albert-Perras,,rue Perras/rue Jean-Chevalier,,-73.6118183619702,45.4348181093229
192,LaSalle,Boivin,,rue de Cabano/rue de Percé,,-73.6332774068654,45.4189804032321
193,LaSalle,Chevalier-De Lasalle,Tennis,80e avenue/rue de Matane,,-73.6380555972055,45.4188856422998
194,LaSalle,Chevalier-De Lasalle,Soccer,,Approximate Location,-73.641071636068,45.4189491764593
195,LaSalle,Centre sportif Dollard St-Laurent,Water Playground,,Approximate Location,-73.6285436881101,45.4215623865836
196,LaSalle,Christophe-Colomb,Playground,rue David-Boyer/rue Réjane,,-73.6272185684087,45.4302548521999
197,LaSalle,Dalmany,Playground,rue Dalmany/avenue Stirling,,-73.6589350007125,45.4294593367135
198,LaSalle,Hayward,Playground,rue Hayward,Approximate Location,-73.6488966975097,45.4228735048442
199,LaSalle,Hébert,Playground,rue Beyries/66e avenue,Approximate Location / Street Access?,-73.626716348459,45.4196476449072
200,LaSalle,J.-D.-Ducharme,,rue rancourt/rue Daoust,,-73.6245326578798,45.4276188979357
201,LaSalle,Leduc,,rue Béique/rue Paquette,Approximate Location,-73.6326316324772,45.4280408115093
202,LaSalle,Jeannotte,Playground,rue Clément/rue Trudeau,,-73.6399056652547,45.4321332210644
203,LaSalle,Lacharité,Softball,ave Latour/boul LaSalle,,-73.6234161119837,45.4161818615722
204,LaSalle,Lasalle-Nord,Playground,rue Chouinard/rue Lapierre,,-73.6175450084565,45.4376188232935
205,LaSalle,Lawrence,Playground,66e ave/rue Beyries,,-73.6265018911661,45.4180814126424
206,LaSalle,Lefebvre,Playground,rue Cordner/rue Hardy,,-73.634685870491,45.4377854480139
207,LaSalle,Leroux,Soccer,rue Centrale/ave Alepin,,-73.5953393982553,45.4342093635957
208,LaSalle,Leroux,Playground,rue Centrale/ave Alepin,,-73.5965437828214,45.434527980104
209,LaSalle,Louis-Marie-Gagnon,Playground,rue des Oblats/rue Airlie,,-73.6547754286876,45.4260586476609
210,LaSalle,G.-Melatti,Playground,rue Melatti,,-73.6088321180635,45.4325916952546
211,LaSalle,Mohawk,,rue Dalmany/ave Highlands,,-73.6567186097983,45.4295625529705
212,LaSalle,Ouellette,Baseball,rue Giguère,,-73.6221530305268,45.4335045364018
213,LaSalle,Ouellette,Pool,rue Robert/rue Charbonneau,Restricted Access,-73.621120394966,45.4329927192033
214,LaSalle,Paul-Séguin,Playground,rue Raymond/30e ave,,-73.6132345770209,45.4245610706648
215,LaSalle,Raymond,Soccer,boul. Bishop-Power/rue Centrale,,-73.602219870511,45.427670830128
216,LaSalle,Riverside,Playground,35e ave/ave Vachon,,-73.6128954691008,45.4197092936004
217,LaSalle,Riverside,mini-Soccer,35e ave/ave Vachon,,-73.613940987062,45.4205576296981
218,Outremont,Beaubien,Playground,ave Stuart/ave Saint-Viateur,,-73.6077364834767,45.5157838258671
219,Outremont,Beaubien,Pond,ave Stuart/ave Saint-Viateur,,-73.6090196650693,45.5157369865025
220,Outremont,parc canin,,ave McEachran/ave du Manoir,,-73.6207656541679,45.5199625225131
221,Outremont,F.-X.-Garneau,,place Elmwood/ave Outremont,,-73.6049806530182,45.5165503567389
222,Outremont,John-F. Kennedy,Pool,ave Ducharme/ave Wiseman,Restricted Access,-73.6162948452321,45.5215697770223
223,Outremont,Joyce,Playground,ave Lajoie/ave Antonine-maillet,,-73.6153303978899,45.5152852780852
224,Outremont,Joyce,Cabin,ave Lajoie/ave Antonine-maillet,,-73.6145591747501,45.5149385354707
225,Outremont,Joyce,Tennis,ave Lajoie/ave Antonine-maillet,,-73.6148253046165,45.5151437919886
226,Outremont,d'Oakwood,Tennis,ave Roskilde/ave Springgrove,,-73.6006672038924,45.5132601008522
227,Outremont,Pratt,Pond,ave Van Horne/ave Dunlop,,-73.6196206633243,45.5147691263294
228,Outremont,Raoul-Dandurand,,ave Van Horne/boul Dollard,Near Parc Stanislas,-73.61611429535,45.5186783237126
229,Outremont,Saint-Viateur,Playground,ave Querbes/ave Bernard,,-73.6061231785313,45.5205847261625
230,Outremont,Saint-Viateur,Tennis #3,ave Querbes/ave Bernard,Restricted Access,-73.6063347728387,45.5208573609582
231,Outremont,Saint-Viateur,Tennis #4,ave Querbes/ave Bernard,Restricted Access,-73.6065635836433,45.5209591896189
232,Outremont,CCI,,ave McEachran/ave du Manoir,Intergenerational Community Center,-73.6200848877841,45.5200031031151
233,Plateau-Mont-Royal,des Açores (ou Hôtel-de-Ville),Playground,ave de l'Hôtel-de-Ville/rue Rachel Est,,-73.579459345197,45.5193507480139
234,Plateau-Mont-Royal,Albert-Saint-Martin,Playground,rue Berri/rue De Bienville,,-73.5832520737098,45.5256963277821
235,Plateau-Mont-Royal,Alphonse-Télésphore-Lépine,,ave De Gaspé/ave Fairmount Est,,-73.5927315825684,45.5259214543915
236,Plateau-Mont-Royal,des Amériques,,boul Saint-Laurent/rue Rachel Est,,-73.5818253093539,45.5182674694248
